Date-Time,Temperature,Electrical Conductivity,Specific Conductivity,Salinity,Total Dissolved Solids
2026-07-01 16:45:00,13.546817779541016,461.3739013671875,607.4840087890625,0.288417786359787,299.8930358886719
2026-07-01 17:00:00,12.84860610961914,449.7276916503906,603.80657958984375,0.28587251901626587,292.322998046875
2026-07-01 17:15:00,12.685733795166016,447.2306823730469,603.22418212890625,0.28540658950805664,290.6999206542969
2026-07-01 17:30:00,12.565006256103516,445.5390625,603.00457763671875,0.2851628363132477,289.6003723144531
2026-07-01 17:45:00,12.52273941040039,452.9336242675781,613.7498779296875,0.29035359621047974,294.4068298339844
2026-07-01 18:00:00,12.25076675415039,449.8082275390625,614.268798828125,0.2902863919734955,292.3753356933594
2026-07-01 18:15:00,12.07828140258789,447.6319885253906,614.335693359375,0.2901113033294678,290.9607849121094
2026-07-01 18:30:00,12.00864028930664,455.62396240234375,626.56158447265625,0.29598262906074524,296.15557861328125
2026-07-01 18:45:00,11.908695220947266,455.0545043945313,627.58990478515625,0.29635873436927795,295.7854309082031
2026-07-01 19:00:00,11.73892593383789,451.7235412597656,626.07427978515625,0.2954052686691284,293.62030029296875
2026-07-01 19:15:00,11.599308013916016,450.7615051269531,627.2900390625,0.295817494392395,292.9949645996094
2026-07-01 19:30:00,11.575016021728516,450.3028869628906,627.09698486328125,0.29569199681282043,292.6968688964844
2026-07-01 19:45:00,11.502140045166016,449.4817810058594,627.2904052734375,0.2956910729408264,292.16314697265625
2026-07-01 20:00:00,11.42313003540039,448.2119140625,626.969970703125,0.29543134570121765,291.3377380371094
2026-07-01 20:15:00,11.35928726196289,447.3356323242187,626.91998291015625,0.2953225374221802,290.7681579589844
2026-07-01 20:30:00,11.29849624633789,446.4742736816406,626.83428955078125,0.29520002007484436,290.2082824707031
2026-07-01 20:45:00,11.261966705322266,446.0251159667969,626.87884521484375,0.295172780752182,289.91632080078125
2026-07-01 21:00:00,11.23764419555664,445.7364196777344,626.923095703125,0.2951616942882538,289.7286682128906
2026-07-01 21:15:00,11.21634292602539,445.3073120117187,626.7138671875,0.29503133893013,289.4497375488281
2026-07-01 21:30:00,11.173709869384766,444.7774353027344,626.7579345703125,0.2949952185153961,289.1053161621094
2026-07-01 21:45:00,11.152408599853516,444.2740478515625,626.44342041015625,0.2948135733604431,288.7781066894531
2026-07-01 22:00:00,11.131107330322266,443.65130615234375,625.96014404296875,0.29454994201660156,288.37335205078125
2026-07-01 22:15:00,11.10672378540039,443.5555725097656,626.27752685546875,0.2946709990501404,288.3111267089844
2026-07-01 22:30:00,11.08847427368164,443.4411315917969,626.4549560546875,0.29473236203193665,288.2367248535156
2026-07-01 22:45:00,11.09152603149414,443.2540893554687,626.134033203125,0.29458069801330566,288.1151428222656
2026-07-01 23:00:00,11.094547271728516,443.3523559570313,626.21673583984375,0.2946249544620514,288.17901611328125
2026-07-01 23:15:00,11.07626724243164,450.2802429199219,636.34710693359375,0.2995225489139557,292.6821594238281
2026-07-01 23:30:00,11.05191421508789,450.0045166015625,636.41741943359375,0.2995229661464691,292.5029296875
2026-07-01 23:45:00,11.024478912353516,449.7344970703125,636.55419921875,0.2995513379573822,292.3274230957031
2026-07-02 00:00:00,10.994022369384766,449.35736083984375,636.5966796875,0.29952961206436157,292.082275390625
2026-07-02 00:15:00,10.972660064697266,449.0118713378906,636.51177978515625,0.2994585335254669,291.8576965332031
2026-07-02 00:30:00,10.951358795166016,448.7698974609375,636.57244873046875,0.2994581460952759,291.7004089355469
2026-07-02 00:45:00,10.933048248291016,448.6642456054687,636.7698974609375,0.29952844977378845,291.6317443847656
2026-07-02 01:00:00,10.914737701416016,448.3963012695313,636.737060546875,0.29948681592941284,291.45758056640625
2026-07-02 01:15:00,10.89645767211914,448.1807861328125,636.7781982421875,0.2994810938835144,291.3175048828125
2026-07-02 01:30:00,10.88730239868164,448.10638427734375,636.846435546875,0.29950129985809326,291.2691345214844
2026-07-02 01:45:00,10.87814712524414,447.8699035644531,636.684326171875,0.2994096875190735,291.11541748046875
2026-07-02 02:00:00,10.86594009399414,447.7518310546875,636.74847412109375,0.29942363500595093,291.0386657714844
2026-07-02 02:15:00,10.85678482055664,447.6207885742187,636.7362060546875,0.29940474033355713,290.9534912109375
2026-07-02 02:30:00,10.844608306884766,447.4780578613281,636.7647705078125,0.2994013726711273,290.8607177734375
2026-07-02 02:45:00,10.835453033447266,447.3283996582031,636.72601318359375,0.29936960339546204,290.7634582519531
2026-07-02 03:00:00,10.823246002197266,447.2915344238281,636.906005859375,0.2994396388530731,290.739501953125
2026-07-02 03:15:00,10.81100845336914,447.2192077636719,637.03607177734375,0.299485445022583,290.6924743652344
2026-07-02 03:30:00,10.804935455322266,448.1560363769531,638.48651123046875,0.30018123984336853,291.3014221191406
2026-07-02 03:45:00,10.82626724243164,506.8606262207031,721.6622314453125,0.3407358229160309,329.4593811035156
2026-07-02 04:00:00,10.75607681274414,506.0203552246094,721.98101806640625,0.3407798111438751,328.9132080078125
2026-07-02 04:15:00,10.74386978149414,505.4200439453125,721.38836669921875,0.34047073125839233,328.52301025390625
2026-07-02 04:30:00,10.73471450805664,505.090576171875,721.11602783203125,0.3403230607509613,328.3088684082031
2026-07-02 04:45:00,10.73471450805664,504.8011169433594,720.7027587890625,0.34012117981910706,328.1207275390625
2026-07-02 05:00:00,10.73166275024414,504.6238403320313,720.51556396484375,0.3400249481201172,328.0054931640625
2026-07-02 05:15:00,10.74081802368164,504.5534057617187,720.21728515625,0.33989375829696655,327.959716796875
2026-07-02 05:30:00,10.73776626586914,504.5096130371094,720.220703125,0.33989056944847107,327.9312438964844
2026-07-02 05:45:00,10.76523208618164,507.7959899902344,724.3157958984375,0.3419351875782013,330.0673828125
2026-07-02 06:00:00,10.850711822509766,518.0245361328125,737.0186157226564,0.3482837378978729,336.7159423828125
2026-07-02 06:15:00,10.83847427368164,518.835693359375,738.442626953125,0.3489606976509094,337.2431945800781
2026-07-02 06:30:00,10.82626724243164,518.3140869140625,737.96954345703125,0.34870949387550354,336.9041442871094
2026-07-02 06:45:00,10.835453033447266,518.28472900390625,737.72509765625,0.3486047387123108,336.88507080078125
2026-07-02 07:00:00,10.83237075805664,518.14556884765625,737.594970703125,0.34853607416152954,336.79461669921875
2026-07-02 07:15:00,10.84762954711914,518.2899169921875,737.46405029296875,0.3484966456890106,336.888427734375
2026-07-02 07:30:00,10.87509536743164,518.78466796875,737.562744140625,0.3485891819000244,337.21002197265625
2026-07-02 07:45:00,10.89035415649414,518.56292724609375,736.9117431640625,0.3482952415943146,337.0658874511719
2026-07-02 08:00:00,10.936100006103516,519.60174560546875,737.38134765625,0.34859851002693176,337.7411193847656
2026-07-02 08:15:00,11.03360366821289,520.76031494140625,736.88427734375,0.34851041436195374,338.49420166015625
2026-07-02 08:30:00,11.115848541259766,521.78277587890625,736.531005859375,0.34846723079681396,339.1587829589844
2026-07-02 08:45:00,11.125003814697266,521.96160888671875,736.5836181640625,0.3485073745250702,339.2750244140625
2026-07-02 09:00:00,11.11282730102539,521.7327880859375,736.5264282226564,0.3484601676464081,339.1263122558594
2026-07-02 09:15:00,11.070194244384766,521.05908203125,736.5062255859375,0.3483831286430359,338.6883850097656
2026-07-02 09:30:00,11.04275894165039,520.71600341796875,736.6212158203125,0.34839606285095215,338.46539306640625
2026-07-02 09:45:00,11.000125885009766,520.158203125,736.76519775390625,0.3483988642692566,338.1028137207031
2026-07-02 10:00:00,10.99704360961914,520.17437744140625,736.855712890625,0.3484383523464203,338.11334228515625
2026-07-02 10:15:00,11.01535415649414,518.91802978515625,734.6758422851564,0.34740036725997925,337.29669189453125
2026-07-02 10:30:00,11.07626724243164,519.08563232421875,733.5845947265625,0.34696224331855774,337.4056396484375
2026-07-02 10:45:00,11.16153335571289,520.70855712890625,734.02069091796875,0.3473092019557953,338.4605407714844
2026-07-02 11:00:00,11.222415924072266,522.27301025390625,734.90155029296875,0.3478354215621948,339.4774475097656
2026-07-02 11:15:00,11.39578628540039,525.6165771484375,735.83660888671875,0.3485605716705322,341.6507568359375
2026-07-02 11:30:00,11.656986236572266,529.59466552734375,735.755859375,0.3489144742488861,344.23651123046875
2026-07-02 11:45:00,12.07828140258789,535.23455810546875,734.5625610351564,0.3489413857460022,347.9024353027344
2026-07-02 12:00:00,12.474430084228516,541.2357177734375,734.41363525390625,0.34942081570625305,351.8031921386719
2026-07-02 12:15:00,12.41098403930664,542.36083984375,737.27325439453125,0.3507409989833832,352.5345458984375
2026-07-02 12:30:00,11.99350357055664,537.6380615234375,739.66839599609375,0.3513292670249939,349.4647216796875
2026-07-02 12:45:00,11.53555679321289,527.86968994140625,735.9667358398436,0.34883615374565125,343.11529541015625
2026-07-02 13:00:00,11.32889175415039,524.45452880859375,735.6566162109375,0.34836965799331665,340.8954162597656
2026-07-02 13:15:00,11.261966705322266,522.90594482421875,734.9332275390625,0.3479120135307312,339.88885498046875
2026-07-02 13:30:00,11.246768951416016,521.4248046875,733.18035888671875,0.34702977538108826,338.9261169433594
2026-07-02 13:45:00,11.21634292602539,520.78692626953125,732.94195556640625,0.3468659520149231,338.511474609375
2026-07-02 14:00:00,11.240665435791016,522.10015869140625,734.2623291015625,0.347550630569458,339.3650817871094
2026-07-02 14:15:00,11.353214263916016,524.13006591796875,734.675048828125,0.3479261100292206,340.6845397949219
2026-07-02 14:30:00,11.417057037353516,525.30047607421875,734.9345092773436,0.34815070033073425,341.4452819824219
2026-07-02 14:45:00,11.635746002197266,528.408935546875,734.563720703125,0.3482978343963623,343.4657897949219
2026-07-02 15:00:00,11.511234283447266,498.34918212890625,695.3037109375,0.32888275384902954,323.9269714355469
2026-07-02 15:15:00,11.732852935791016,500.4528503417969,693.734130859375,0.3284286856651306,325.2943420410156
2026-07-02 15:30:00,11.699466705322266,499.8509826660156,693.573974609375,0.3283034861087799,324.90313720703125
2026-07-02 15:45:00,11.975345611572266,503.8758239746094,693.58306884765625,0.32868993282318115,327.519287109375
2026-07-02 16:00:00,11.908695220947266,504.0859069824219,695.21173095703125,0.3293962776660919,327.65582275390625
2026-07-02 16:15:00,11.91171646118164,502.9534606933594,693.58917236328125,0.3286057114601135,326.91973876953125
2026-07-02 16:30:00,11.81473159790039,502.5719299316406,695.01513671875,0.32916995882987976,326.6717529296875
2026-07-02 16:45:00,11.575016021728516,499.6809997558594,695.86151123046875,0.32924678921699524,324.7926330566406
2026-07-02 17:00:00,11.435306549072266,498.6214599609375,697.2347412109375,0.329717755317688,324.10394287109375
2026-07-02 17:15:00,11.283267974853516,496.4976501464844,697.37847900390625,0.32956618070602417,322.72344970703125
2026-07-02 17:30:00,11.21329116821289,495.6667785644531,697.65142822265625,0.32959631085395813,322.1833801269531
2026-07-02 17:45:00,11.182865142822266,495.2406311035156,697.6790771484375,0.3295646905899048,321.9064025878906
2026-07-02 18:00:00,11.155460357666016,494.9390563964844,697.82000732421875,0.329592764377594,321.71038818359375
2026-07-02 18:15:00,11.228519439697266,495.7875061035156,697.50738525390625,0.3295484185218811,322.2618713378906
2026-07-02 18:30:00,11.23764419555664,496.0158081054687,697.6405029296875,0.3296269476413727,322.4102783203125
2026-07-02 18:45:00,11.23764419555664,496.2248840332031,697.9345703125,0.32977068424224854,322.5461730957031
2026-07-02 19:00:00,11.182865142822266,495.3941955566406,697.8953857421875,0.32967039942741394,322.0062255859375
2026-07-02 19:15:00,11.125003814697266,494.7173156738281,698.13690185546875,0.32970210909843445,321.5662536621094
